# 検索で拾った候補。ここは間違いが混ざっていてよい。
# x_posts.py verify が oEmbed で実在・投稿者・本文を確かめ、
# 通ったものだけ x_posts.tsv に、怪しいものは _review_x.tsv に振り分ける。
cid	vid	character	status_url	match	note
c33118	v6723	加納 理一郎	https://x.com/cz_x_official/status/1214017902585581568	full	要確認 ｜ 【1/3は……】先日１月３日は加納理一郎＆放浪者の誕生日でした！ 子供の頃からずっと一緒にいた幼馴染のふたり。夫婦喧嘩し
c33119	v6723	海棠 鷹斗	https://x.com/cz_x_official/status/1280023558928793601	full	要確認 ｜ 【Happy Birthday!!】本日７月６日は海棠鷹斗＆キングの誕生日です！どこまでもまっすぐに彼女を想い続ける彼が
c33121	v6723	英 円	https://x.com/cz_x_official/status/1248802492667678721	full	要確認 ｜ 【HAPPY BIRTHDAY!!】 本日４月１１日は英円＆ビショップの誕生日です！　家族との平穏を願い続けた彼。きっと
c33122	v6723	西園寺 寅之助	https://x.com/cz_x_official/status/1297026604569427968	full	要確認 ｜ 【Happy Birthday!!】本日8/22は西園寺寅之助＆反逆者の誕生日です！ 粗野な乱暴者と思われがちですが、繊
c33122	v6723	西園寺 寅之助	https://x.com/cz_x_official/status/1164419329309306885	full	要確認 ｜ 【8/22は……】本日8/22は西園寺寅之助＆反逆者の誕生日です！ 粗野な乱暴者と思われがちですが、繊細な部分も多い彼。
c33123	v6723	時田 終夜	https://x.com/cz_x_official/status/1315139889785004032	full	要確認 ｜ 【Happy birthday!!】本日10月11日は、時田終夜＆哲学者の誕生日です！独特な会話テンポと突飛な行動で周囲
c33123	v6723	時田 終夜	https://x.com/cz_x_official/status/1182559505390850048	full	要確認 ｜ 【10/11は……】本日１０月１１日は、時田終夜＆哲学者の誕生日です！独特な会話テンポと突飛な行動で周囲を巻き込む彼です
c33129	v6723	放浪者	https://x.com/cz_x_official/status/1214017902585581568	full	要確認 ｜ 【1/3は……】先日１月３日は加納理一郎＆放浪者の誕生日でした！ 子供の頃からずっと一緒にいた幼馴染のふたり。夫婦喧嘩し
c33130	v6723	ビショップ	https://x.com/cz_x_official/status/1248802492667678721	full	要確認 ｜ 【HAPPY BIRTHDAY!!】 本日４月１１日は英円＆ビショップの誕生日です！　家族との平穏を願い続けた彼。きっと
c33131	v6723	反逆者	https://x.com/cz_x_official/status/1297026604569427968	full	要確認 ｜ 【Happy Birthday!!】本日8/22は西園寺寅之助＆反逆者の誕生日です！ 粗野な乱暴者と思われがちですが、繊
c33131	v6723	反逆者	https://x.com/cz_x_official/status/1164419329309306885	full	要確認 ｜ 【8/22は……】本日8/22は西園寺寅之助＆反逆者の誕生日です！ 粗野な乱暴者と思われがちですが、繊細な部分も多い彼。
c25584	v7203	百瀬 歩夢	https://x.com/Rejet_info/status/2093715296599392384	full	要確認 ｜ 【HAPPY BIRTHDAY！】本日8/30は百瀬歩夢(TOKYOヤマノテBOYS)のお誕生日です🎂おめでとうございま
c39280	v7634	宮ノ杜 茂	https://x.com/hw_series/status/1180013452842000385	full	要確認 ｜ 【誕生日】明日拾月伍日は三男・宮ノ杜茂様のお誕生日です。茂「ついに俺もひとつ歳を取るワケね……嫌だねぇ、歳取るのって。　
c39281	v7634	宮ノ杜 進	https://x.com/hw_series/status/1219470905287438336	full	要確認 ｜ 【誕生日】本日は四男・宮ノ杜進様のお誕生日です。進「今日は自分の誕生日なんですよ。　この格好は以前御杜さんの格好をした時
c39282	v7634	宮ノ杜 博	https://x.com/hw_series/status/1171361911318802434	full	要確認 ｜ 【誕生日】本日は伍男・宮ノ杜博様のお誕生日です。博「今日はおれの誕生日！　何歳になっても祝って貰えると　嬉しいよね！　出
c39284	v7634	宮ノ杜 守	https://x.com/hw_series/status/1138298630249390080	unique	要確認 ｜ 【誕生日】本日は新しいご兄弟の守様の誕生日です。守「誕生日とは宴を催して派手に祝うものではない。　庶民には庶民の祝い方が
c25588	v7675	琉堂 イエス	https://x.com/Rejet_info/status/2083930829408153721	full	要確認 ｜ 【HAPPY BIRTHDAY！】本日8/3は琉堂イエス(TOKYOヤマノテBOYS)のお誕生日です🎂おめでとうございま
c25589	v7675	諸星 哲	https://x.com/Rejet_info/status/2078132616293994596	full	要確認 ｜ 【HAPPY BIRTHDAY！】本日7/18は諸星哲(TOKYOヤマノテBOYS)のお誕生日です🎂おめでとうございます
c25590	v7675	濱田 慎之介	https://x.com/Rejet_info/status/2085742773370855479	unique	要確認 ｜ 【HAPPY BIRTHDAY！】本日8/8は冲方躁(明治吸血奇譚「月夜叉」)のお誕生日です🎂おめでとうございます！#月
c12507	v7803	主人公	https://x.com/AmnOtomate/status/1368850105202139137	手入力	紹介らしい ｜ character紹介🌹Heroine＆Orion#アムネシア　#AMNESIA pic.twitter.com/uKt
c12508	v7803	シン	https://x.com/AmnOtomate/status/2089548086087483444	手入力	手で指定 ｜ 🌹AMNESIA 15th Anniversary🌹お祝いアイコン配布｜SHIN♥#アムネシア　#AMNESIA　#AM
c12509	v7803	イッキ	https://x.com/AmnOtomate/status/2089548337758265642	手入力	手で指定 ｜ 🌹AMNESIA 15th Anniversary🌹お祝いアイコン配布｜ IKKI♠#アムネシア　#AMNESIA　#A
c26082	v7803	トーマ	https://x.com/AmnOtomate/status/2089548841137910198	手入力	手で指定 ｜ 🌹AMNESIA 15th Anniversary🌹お祝いアイコン配布｜TOMA♦#アムネシア　#AMNESIA　#AM
c26083	v7803	ケント	https://x.com/AmnOtomate/status/2089548589714538804	手入力	手で指定 ｜ 🌹AMNESIA 15th Anniversary🌹お祝いアイコン配布｜ KENT♣️#アムネシア　#AMNESIA　#
c26374	v7803	ウキョウ	https://x.com/AmnOtomate/status/2089549092901069092	手入力	手で指定 ｜ 🌹AMNESIA 15th Anniversary🌹お祝いアイコン配布｜UKYO🃏#アムネシア　#AMNESIA　#AM
c34175	v8243	エルロック・ホームズ	https://x.com/karin_ent/status/2015197923634565156	unique	紹介らしい ｜ 🌹HAPPY BIRTHDAY🌹『英国探偵ミステリア The Crown』ホームズJr.（cv：鈴木千尋）#英国探偵ミス
c34176	v8243	ウィリアム・H・ワトソン	https://x.com/karin_ent/status/2075354309168881743	unique	紹介らしい ｜ 🌹HAPPY BIRTHDAY🌹 『英国探偵ミステリア The Crown』 ワトソンJr.（cv：白井悠介） #英国探
c34177	v8243	ジャン・ルパン	https://x.com/karin_ent/status/2063757899541717342	unique	紹介らしい ｜ 🌹HAPPY BIRTHDAY🌹『英国探偵ミステリア The Crown』ルパンJr.（cv：松風雅也）#英国探偵ミステ
c34178	v8243	ジャック・ミラーズ	https://x.com/karin_ent/status/1981495858740023718	unique	紹介らしい ｜ ✨HAPPY BIRTHDAY✨『英国探偵ミステリア The Crown』切り裂きジャック（cv：中澤まさとも）#英国探
c34179	v8243	明智 健一郎	https://x.com/karin_ent/status/2011574051454525718	full	紹介らしい ｜ 🌹HAPPY BIRTHDAY🌹『英国探偵ミステリア The Crown』明智健一郎（cv：三浦祥朗）#英国探偵ミステリ
c1323	v857	葉月 珪	https://x.com/girlsside573/status/1978475959935508626	full	要確認 ｜ 「10月16日は葉月 珪くんの誕生日。　……あっ、葉月くんから電話！」【葉月 珪】……あ。起きてたか。俺。ああ、誕生日だ
c1324	v857	守村 桜弥	https://x.com/girlsside573/status/2072334417683423317	full	要確認 ｜ 🎉７月２日　ハッピーバースデー🎁💚ときめきメモリアル Girl&#39;s Side 1st Love💚【守村 桜弥（も
c1325	v857	三原 色	https://x.com/girlsside573/status/2011453257420554291	full	要確認 ｜ 「1月15日は三原 色くんの誕生日。　……あっ、三原くんから電話！」【三原 色】ボクだよ。今日また、この素晴らしい世界か
c1326	v857	姫条 まどか	https://x.com/girlsside573/status/2067260985946030501	full	要確認 ｜ 🎉６月１８日　ハッピーバースデー🎁💚ときめきメモリアル Girl&#39;s Side 1st Love💚【姫条 まどか
c1327	v857	鈴鹿 和馬	https://x.com/girlsside573/status/1996232960345792558	full	要確認 ｜ 「12月4日は鈴鹿和馬くんの誕生日。　……あっ、鈴鹿くんから電話！」【鈴鹿和馬】よ、よぉ。まだ起きてたのかよ。は？バーカ
c1328	v857	日比谷 渉	https://x.com/girlsside573/status/2095527244433141958	full	要確認 ｜ 🎉９月４日　ハッピーバースデー🎁💚ときめきメモリアル Girl&#39;s Side 1st Love💚【日比谷 渉（ひ
c1328	v857	日比谷 渉	https://x.com/girlsside573/status/1963255668141596920	full	要確認 ｜ 「9月4日は日比谷 渉くんの誕生日。　……あっ、日比谷くんから電話！」【日比谷 渉】やったー先輩出てくれた！ありがとうご
c1329	v857	氷室 零一	https://x.com/girlsside573/status/1986086109588156709	full	要確認 ｜ 「11月6日は氷室零一先生の誕生日。　……ええっ、こんな時間に氷室先生から電話!?」【氷室零一】氷室だ。こんな夜更けに非
c1330	v857	天之橋 一鶴	https://x.com/girlsside573/status/2019063396348334517	full	要確認 ｜ 「2月５日は天之橋 一鶴理事長の誕生日。　……えっ、天之橋さんから電話!?」【天之橋 一鶴】こんばんは。……ハハッ、こん
c1331	v857	蒼樹 千晴	https://x.com/girlsside573/status/2089366650420404339	full	要確認 ｜ 🎉８月１８日　ハッピーバースデー🎁💚ときめきメモリアル Girl&#39;s Side 1st Love💚【蒼樹 千晴（
c1331	v857	蒼樹 千晴	https://x.com/girlsside573/status/1957095071532077090	full	要確認 ｜ 「8月18日ってたしか、蒼樹千晴くんの誕生日だったような……　あっ、千晴君からメール……じゃなくて、電話!?」【蒼樹千晴
c1332	v857	天童 壬	https://x.com/girlsside573/status/2032834141402915212	full	要確認 ｜ 「3月15日は天童 壬くんの誕生日。　……えっ、天童くんから電話!?」【天童 壬】よぅ。まだ起きてたか優等生、ヘヘッ。わ
c1272	v858	佐伯 瑛	https://x.com/girlsside573/status/2078495010064929114	full	要確認 ｜ 🎉７月１９日　ハッピーバースデー🎁💙ときめきメモリアル Girl&#39;s Side 2nd Season💙【佐伯 瑛
c1273	v858	若王子 貴文	https://x.com/girlsside573/status/2095527242788942304	full	要確認 ｜ 🎉９月４日　ハッピーバースデー🎁💙ときめきメモリアル Girl&#39;s Side 2nd Season💙【若王子 貴
c1273	v858	若王子 貴文	https://x.com/girlsside573/status/1963255671589421278	full	要確認 ｜ 「9月4日は若王子貴文先生の誕生日。　……あれ、若王子先生から電話!?」【若王子 貴文】こんばんは。若王子です。寝て――
c1274	v858	氷上 格	https://x.com/girlsside573/status/1974852075986055573	full	要確認 ｜ 「10月6日は氷上 格くんの誕生日。　……あっ、氷上くんから電話！」【氷上 格】ン……おや？いけない、眠ってしまったのか
c1275	v858	志波 勝己	https://x.com/girlsside573/status/1991521926846787817	full	要確認 ｜ 「11月21日は志波勝己くんの誕生日。　……あっ、志波くんから電話！」【志波勝己】……オレだ。まだ起きてたのか。おまえの
c1276	v858	針谷 幸之進	https://x.com/girlsside573/status/2001668791575761012	full	要確認 ｜ 「12月19日は針谷 幸之進くんの誕生日。　……あっ、ハリーから電話！」【針谷 幸之進】すー……ハッピーバースデーディア
c1277	v858	クリストファー・ウェザーフィールド	https://x.com/girlsside573/status/2025586382958403632	手入力	手で指定 ｜ 本文は【クリス】表記のため自動判定できず
c1278	v858	天地 翔太	https://x.com/girlsside573/status/2062912343538110821	full	要確認 ｜ 🎉６月６日　ハッピーバースデー🎁💙ときめきメモリアル Girl&#39;s Side 2nd Season💙【天地 翔太
c1279	v858	真咲 元春	https://x.com/girlsside573/status/2014714749078880320	full	要確認 ｜ 「1月24日は真咲元春先輩の誕生日。　……あっ、真咲先輩から電話！」【真咲元春】真咲だけど。……おい、なんで笑うんだよ？
c1280	v858	古森 拓	https://x.com/girlsside573/status/2025223992802689173	full	要確認 ｜ 「2月22日は古森 拓くんの誕生日。　……あっ、古森くんから電話だ！」【古森 拓】もしもし。古森です。あの……まだ、起き
c1285	v858	真嶋 太郎	https://x.com/girlsside573/status/2060375616516489725	full	要確認 ｜ 🎉５月３０日　ハッピーバースデー🎁💙ときめきメモリアル Girl&#39;s Side 2nd Season💙【真嶋 太
c1286	v858	赤城 一雪	https://x.com/girlsside573/status/1997682519593078821	full	要確認 ｜ 「12月8日は赤城一雪くんの誕生日だっけ。　……えっ、赤城くんから電話!?」【赤城一雪】赤城です。ゴメン、もう寝てる時間
c12512	v8591	オリオン	https://x.com/AmnOtomate/status/1368850105202139137	full	紹介らしい ｜ character紹介🌹Heroine＆Orion#アムネシア　#AMNESIA pic.twitter.com/uKt
c12512	v8591	オリオン	https://x.com/AmnOtomate/status/2089549344190193934	手入力	手で指定 ｜ 🌹AMNESIA 15th Anniversary🌹お祝いアイコン配布｜ORION🌟#アムネシア　#AMNESIA　#A
c14696	v9846	逆巻アヤト	https://x.com/OtomateWeb/status/1177450472807907329	手入力	紹介らしい ｜ 【キャラクター紹介】  逆巻アヤト　ＣＶ.緑川 光逆巻家三つ子のひとりであり、六兄弟の中で自分が一番偉くて強いと思ってい
c14697	v9846	逆巻カナト	https://x.com/OtomateWeb/status/1177450588214218752	手入力	手で指定 ｜ 逆巻カナトＣＶ.梶 裕貴逆巻家三つ子のひとり。かなり病んでるツンツンヤンドＳ。いつも抱いているテディは大切なパートナー。
